,index,column_2,column_3,column_13
10390,165918534010390,Norway,Beverages,87645.03
10391,165918534010391,Eritrea,Beverages,185367.49
10392,165918534010392,Central African Republic,Beverages,174590.68
10393,165918534010393,Sweden,Baby Food,1299751.26
10394,165918534010394,Eritrea,Vegetables,659606.22
10395,165918534010395,South Sudan,Snacks,805926.24
10396,165918534010396,Ghana,Personal Care,210075.69
10397,165918534010397,Algeria,Fruits,56045.08
10398,165918534010398,Israel,Beverages,95815.06
10399,165918534010399,Swaziland,Cereal,240309.72
10400,165918534010400,Burkina Faso,Office Supplies,3065766.4
10401,165918534010401,South Sudan,Meat,2568146.98
10402,165918534010402,Iran,Beverages,170044.71
10403,165918534010403,Egypt,Snacks,242138.4
10404,165918534010404,Sao Tome and Principe,Snacks,702055.2
10405,165918534010405,Maldives,Baby Food,46869.48
10406,165918534010406,Tajikistan,Meat,3490447.99
10407,165918534010407,Vietnam,Meat,1781145.96
10408,165918534010408,Burkina Faso,Baby Food,496274.46
10409,165918534010409,Bahrain,Snacks,308689.92
10410,165918534010410,Monaco,Baby Food,158304.06
10411,165918534010411,Lebanon,Cereal,534138.71
10412,165918534010412,Costa Rica,Cereal,1039468.36
10413,165918534010413,United States of America,Vegetables,88747.68
10414,165918534010414,Ukraine,Meat,1796827.63
10415,165918534010415,The Gambia,Baby Food,1088519.76
10416,165918534010416,Marshall Islands,Vegetables,891841.44
10417,165918534010417,Nicaragua,Household,4537936.2
10418,165918534010418,Guinea-Bissau,Vegetables,607867.05
10419,165918534010419,Oman,Vegetables,636328.14
10420,165918534010420,Jordan,Beverages,38847.38
10421,165918534010421,Mauritius ,Baby Food,421506.48
10422,165918534010422,Haiti,Personal Care,89595.27
10423,165918534010423,Tonga,Vegetables,34826.19
10424,165918534010424,Democratic Republic of the Congo,Cosmetics,2219345.24
10425,165918534010425,Ukraine,Household,3582607.66
10426,165918534010426,Montenegro,Personal Care,279213.09
10427,165918534010427,Romania,Fruits,15888.32
10428,165918534010428,Federated States of Micronesia,Fruits,46647.72
10429,165918534010429,Uzbekistan,Beverages,247898.42
10430,165918534010430,Benin,Meat,741779.46
10431,165918534010431,Malaysia,Fruits,55699.08
10432,165918534010432,Albania,Office Supplies,772741.12
10433,165918534010433,Maldives,Snacks,970892.16
10434,165918534010434,Cameroon,Personal Care,465657.39
10435,165918534010435,Lebanon,Household,1485005.7
10436,165918534010436,Philippines,Clothes,284354.56
10437,165918534010437,Ethiopia,Household,4491702.52
10438,165918534010438,Australia,Cereal,1028928.46
10439,165918534010439,Yemen,Meat,848633.63
10440,165918534010440,Niger,Personal Care,81548.13
10441,165918534010441,The Bahamas,Household,17588.9
10442,165918534010442,Ghana,Cosmetics,2384716.48
10443,165918534010443,Botswana,Fruits,10213.92
10444,165918534010444,Swaziland,Cosmetics,1922309.0
10445,165918534010445,Zambia,Cereal,1003047.15
10446,165918534010446,Nicaragua,Baby Food,691404.54
10447,165918534010447,Mozambique,Snacks,556967.04
10448,165918534010448,Benin,Household,417108.2
10449,165918534010449,Morocco,Cereal,1152596.62
10450,165918534010450,Australia,Beverages,316119.76
10451,165918534010451,Turkmenistan,Clothes,12830.72
10452,165918534010452,Belize,Fruits,50799.72
10453,165918534010453,South Africa,Snacks,894304.32
10454,165918534010454,Kazakhstan,Cereal,139009.57
10455,165918534010455,Tuvalu,Cereal,83850.76
10456,165918534010456,Brunei,Fruits,14843.4
10457,165918534010457,Belarus,Household,947790.44
10458,165918534010458,Lithuania,Household,1698585.2
10459,165918534010459,Mozambique,Baby Food,335100.84
10460,165918534010460,Latvia,Clothes,19927.04
10461,165918534010461,Sudan,Snacks,319408.32
10462,165918534010462,Luxembourg,Beverages,58366.44
10463,165918534010463,China,Snacks,957640.32
10464,165918534010464,Thailand,Cosmetics,2076093.72
10465,165918534010465,Kazakhstan,Office Supplies,4549303.36
10466,165918534010466,Romania,Cosmetics,491373.78
10467,165918534010467,Vanuatu,Household,4626885.78
10468,165918534010468,Haiti,Meat,3444132.36
10469,165918534010469,Israel,Household,1690042.02
10470,165918534010470,Tonga,Office Supplies,4610723.68
10471,165918534010471,Azerbaijan,Beverages,176466.29
10472,165918534010472,Turkey,Cereal,64059.17
10473,165918534010473,Republic of the Congo,Snacks,261431.52
10474,165918534010474,Greece,Cereal,925169.0
10475,165918534010475,Zambia,Personal Care,236483.91
10476,165918534010476,Russia,Cereal,761917.66
10477,165918534010477,Japan,Cereal,226724.96
10478,165918534010478,Bhutan,Vegetables,411821.97
10479,165918534010479,Trinidad and Tobago,Cereal,45087.35
10480,165918534010480,Trinidad and Tobago,Snacks,256559.52
10481,165918534010481,Barbados,Clothes,230630.4
10482,165918534010482,Denmark,Vegetables,362174.19
10483,165918534010483,Mali,Office Supplies,4987120.0
10484,165918534010484,Oman,Office Supplies,2226880.32
10485,165918534010485,Cape Verde,Baby Food,238173.48
10486,165918534010486,Eritrea,Vegetables,143123.82
10487,165918534010487,Guinea,Baby Food,1088998.02
10488,165918534010488,Belize,Cereal,778078.84
10489,165918534010489,Niger,Baby Food,386434.08
10490,165918534010490,Panama,Meat,953664.35
10491,165918534010491,Marshall Islands,Baby Food,1225780.38
10492,165918534010492,Sri Lanka,Cereal,603350.72
10493,165918534010493,Kosovo,Baby Food,723607.38
10494,165918534010494,Malta,Cosmetics,636731.94
10495,165918534010495,Equatorial Guinea,Personal Care,418677.96
10496,165918534010496,Tunisia ,Household,2551898.12
10497,165918534010497,Guinea-Bissau,Fruits,21798.0
10498,165918534010498,Ukraine,Office Supplies,3305148.16
10499,165918534010499,The Bahamas,Cereal,145099.29
10500,165918534010500,Kosovo,Baby Food,276593.7
10501,165918534010501,Kosovo,Beverages,113490.3
10502,165918534010502,Bulgaria,Personal Care,541821.87
10503,165918534010503,Mauritius ,Meat,1661527.64
10504,165918534010504,Federated States of Micronesia,Vegetables,39645.48
10505,165918534010505,Saint Kitts and Nevis ,Fruits,7695.04
10506,165918534010506,Pakistan,Snacks,733236.0
10507,165918534010507,Zimbabwe,Fruits,18344.92
10508,165918534010508,Croatia,Snacks,632677.92
10509,165918534010509,Kiribati,Meat,396418.03
10510,165918534010510,Trinidad and Tobago,Office Supplies,2888329.92
10511,165918534010511,Turkey,Meat,304880.84
10512,165918534010512,Zambia,Clothes,187013.12
10513,165918534010513,Burkina Faso,Clothes,315750.4
10514,165918534010514,Brunei,Meat,3210730.76
10515,165918534010515,Tunisia ,Meat,1613388.56
10516,165918534010516,Turkmenistan,Vegetables,174949.32
10517,165918534010517,Andorra,Office Supplies,5034891.36
10518,165918534010518,Central African Republic,Vegetables,249330.06
10519,165918534010519,Bulgaria,Vegetables,793546.11
10520,165918534010520,Kosovo,Clothes,68920.32
10521,165918534010521,Vietnam,Personal Care,495522.48
10522,165918534010522,Turkmenistan,Cosmetics,692821.23
10523,165918534010523,Namibia,Vegetables,823643.94
10524,165918534010524,Nepal,Fruits,3660.68
10525,165918534010525,Botswana,Meat,576574.89
10526,165918534010526,Chad,Cosmetics,995914.06
10527,165918534010527,Oman,Clothes,26127.36
10528,165918534010528,Saint Kitts and Nevis ,Baby Food,486709.26
10529,165918534010529,Albania,Office Supplies,1792738.4
10530,165918534010530,Mozambique,Personal Care,85401.69
10531,165918534010531,Swaziland,Household,4549494.62
10532,165918534010532,Montenegro,Vegetables,437191.44
10533,165918534010533,Germany,Meat,3485707.02
10534,165918534010534,Uganda,Personal Care,63470.4
10535,165918534010535,Somalia,Meat,3407298.67
10536,165918534010536,Uganda,Vegetables,100568.58
10537,165918534010537,Denmark,Baby Food,848433.24
10538,165918534010538,Georgia,Office Supplies,4163982.72
10539,165918534010539,Burundi,Fruits,47817.2
10540,165918534010540,Moldova ,Vegetables,660242.73
10541,165918534010541,El Salvador,Cosmetics,1585246.6
10542,165918534010542,Barbados,Vegetables,659788.08
10543,165918534010543,Jamaica,Fruits,48910.56
10544,165918534010544,Monaco,Meat,3130134.27
10545,165918534010545,The Bahamas,Cereal,815671.15
10546,165918534010546,New Zealand,Meat,1606824.14
10547,165918534010547,Portugal,Clothes,183787.52
10548,165918534010548,Croatia,Baby Food,61695.54
10549,165918534010549,Nicaragua,Cosmetics,913491.77
10550,165918534010550,East Timor,Fruits,32468.64
10551,165918534010551,Haiti,Beverages,203583.16
10552,165918534010552,San Marino,Cosmetics,2102426.72
10553,165918534010553,Morocco,Meat,308163.05
10554,165918534010554,Swaziland,Personal Care,194264.76
10555,165918534010555,San Marino,Baby Food,989519.94
10556,165918534010556,Estonia,Cosmetics,1761151.04
10557,165918534010557,Republic of the Congo,Vegetables,400546.65
10558,165918534010558,Syria,Baby Food,944882.34
10559,165918534010559,Romania,Cosmetics,2594063.83
10560,165918534010560,Belarus,Cosmetics,476363.97
10561,165918534010561,Greenland,Snacks,921879.84
10562,165918534010562,Liechtenstein,Office Supplies,3937200.0
10563,165918534010563,Solomon Islands,Household,1330725.92
10564,165918534010564,Gabon,Office Supplies,4547203.52
10565,165918534010565,Nepal,Vegetables,120664.11
10566,165918534010566,Guinea,Vegetables,314617.8
10567,165918534010567,Moldova ,Household,4980171.4
10568,165918534010568,Tajikistan,Cosmetics,673598.14
10569,165918534010569,Lesotho,Baby Food,847157.88
10570,165918534010570,Eritrea,Clothes,326860.8
10571,165918534010571,Oman,Meat,2534595.5
10572,165918534010572,Mali,Household,4427377.4
10573,165918534010573,China,Cereal,788735.85
10574,165918534010574,Eritrea,Baby Food,1561040.64
10575,165918534010575,Gabon,Vegetables,825735.33
10576,165918534010576,Oman,Baby Food,435216.6
10577,165918534010577,Libya,Clothes,32327.68
10578,165918534010578,Bahrain,Vegetables,71743.77
10579,165918534010579,Montenegro,Vegetables,146761.02
10580,165918534010580,The Gambia,Meat,3512694.08
10581,165918534010581,Ethiopia,Cosmetics,823959.57
10582,165918534010582,Malta,Snacks,723297.12
10583,165918534010583,Burundi,Snacks,960953.28
10584,165918534010584,Niger,Office Supplies,2533981.92
10585,165918534010585,North Korea,Household,4385666.58
10586,165918534010586,Zimbabwe,Snacks,487882.08
10587,165918534010587,Tanzania,Beverages,290528.81
10588,165918534010588,Sao Tome and Principe,Snacks,353414.88
10589,165918534010589,United Kingdom,Office Supplies,1580129.6
10590,165918534010590,South Korea,Personal Care,501699.51
10591,165918534010591,San Marino,Snacks,463327.2
10592,165918534010592,Morocco,Cereal,157747.17
10593,165918534010593,Belize,Household,647774.06
10594,165918534010594,Syria,Cosmetics,1125209.09
10595,165918534010595,Nigeria,Beverages,64374.75
10596,165918534010596,Denmark,Vegetables,299796.21
10597,165918534010597,Dominican Republic,Personal Care,503059.59
10598,165918534010598,Tanzania,Snacks,641252.64
10599,165918534010599,Ireland,Fruits,43312.28
10600,165918534010600,Guatemala,Snacks,466835.04
10601,165918534010601,Bhutan,Vegetables,98749.98
10602,165918534010602,Liechtenstein,Beverages,34619.31
10603,165918534010603,Ukraine,Cereal,324628.92
10604,165918534010604,Poland,Clothes,40857.6
10605,165918534010605,Morocco,Vegetables,293703.9
10606,165918534010606,Israel,Meat,1133821.21
10607,165918534010607,Saint Lucia,Household,3454962.5
10608,165918534010608,Albania,Vegetables,696341.94
10609,165918534010609,Honduras,Household,311574.8
10610,165918534010610,Saint Kitts and Nevis ,Beverages,252825.87
10611,165918534010611,Iraq,Fruits,26856.52
10612,165918534010612,Romania,Snacks,941075.52
10613,165918534010613,Nicaragua,Meat,3125393.3
10614,165918534010614,Iraq,Vegetables,85019.55
10615,165918534010615,United Kingdom,Baby Food,1451040.84
10616,165918534010616,Norway,Office Supplies,1286152.0
10617,165918534010617,Trinidad and Tobago,Cosmetics,629622.03
10618,165918534010618,Libya,Beverages,234196.93
10619,165918534010619,Maldives,Cereal,919430.61
10620,165918534010620,Jamaica,Vegetables,122664.57
10621,165918534010621,Nepal,Snacks,720666.24
10622,165918534010622,Turkmenistan,Beverages,81382.4
10623,165918534010623,Turkey,Snacks,530073.6
10624,165918534010624,Latvia,Snacks,162335.04
10625,165918534010625,Greece,Household,4471600.92
10626,165918534010626,Georgia,Household,919145.66
10627,165918534010627,Portugal,Office Supplies,3770262.72
10628,165918534010628,Iran,Baby Food,1389026.46
10629,165918534010629,Seychelles ,Baby Food,351999.36
10630,165918534010630,Armenia,Fruits,3349.28
10631,165918534010631,Singapore,Cereal,982552.9
10632,165918534010632,Germany,Fruits,54010.6
10633,165918534010633,Tuvalu,Baby Food,421028.22
10634,165918534010634,Czech Republic,Snacks,374072.16
10635,165918534010635,Cuba,Baby Food,697462.5
10636,165918534010636,Greece,Household,2136800.08
10637,165918534010637,Egypt,Snacks,536602.08
10638,165918534010638,Tanzania,Snacks,702250.08
10639,165918534010639,Bulgaria,Vegetables,41009.43
10640,165918534010640,Dominican Republic,Meat,1228275.92
10641,165918534010641,Madagascar,Snacks,596332.8
10642,165918534010642,Ireland,Vegetables,536396.07
10643,165918534010643,Cameroon,Office Supplies,1012647.84
10644,165918534010644,Netherlands,Beverages,14782.35
10645,165918534010645,Andorra,Cereal,1146741.12
10646,165918534010646,Lebanon,Personal Care,296270.76
10647,165918534010647,Thailand,Meat,1503616.87
10648,165918534010648,Estonia,Fruits,5916.6
10649,165918534010649,China,Beverages,58366.44
10650,165918534010650,Ghana,Clothes,18206.72
10651,165918534010651,India,Household,1177953.76
10652,165918534010652,Benin,Household,4950521.54
10653,165918534010653,Monaco,Meat,2758150.47
10654,165918534010654,Russia,Cosmetics,1856213.17
10655,165918534010655,Malawi,Cosmetics,501906.98
10656,165918534010656,Rwanda,Vegetables,251512.38
10657,165918534010657,Australia,Cereal,267947.68
10658,165918534010658,Cote d'Ivoire,Beverages,5245.35
10659,165918534010659,Sao Tome and Principe,Fruits,56197.32
10660,165918534010660,Armenia,Meat,1790992.59
10661,165918534010661,Swaziland,Clothes,47344.64
10662,165918534010662,Marshall Islands,Vegetables,469926.24
10663,165918534010663,Dominica,Cosmetics,1659242.33
10664,165918534010664,Iceland,Office Supplies,839936.0
10665,165918534010665,Eritrea,Beverages,317137.04
10666,165918534010666,Ukraine,Personal Care,417714.57
10667,165918534010667,Luxembourg,Cosmetics,463197.47
10668,165918534010668,Greenland,Vegetables,740624.85
10669,165918534010669,Tanzania,Household,1791555.1
10670,165918534010670,Sierra Leone,Beverages,66313.94
10671,165918534010671,Equatorial Guinea,Vegetables,891750.51
10672,165918534010672,Iran,Office Supplies,5175055.68
10673,165918534010673,Eritrea,Vegetables,672972.93
10674,165918534010674,Italy,Meat,1687055.94
10675,165918534010675,New Zealand,Beverages,183046.82
10676,165918534010676,Cameroon,Snacks,200044.32
10677,165918534010677,Cape Verde,Baby Food,1083258.9
10678,165918534010678,Slovenia,Personal Care,17171.01
10679,165918534010679,Slovenia,Fruits,34081.0
10680,165918534010680,Serbia,Snacks,3995.04
10681,165918534010681,Azerbaijan,Baby Food,1125824.04
10682,165918534010682,Dominica,Office Supplies,2325572.8
10683,165918534010683,Eritrea,Office Supplies,1374870.24
10684,165918534010684,Samoa ,Clothes,327398.4
10685,165918534010685,Mexico,Meat,1280791.28
10686,165918534010686,Maldives,Cosmetics,610662.27
10687,165918534010687,Sri Lanka,Clothes,148879.36
10688,165918534010688,Barbados,Household,2335303.38
10689,165918534010689,Tunisia ,Household,733205.86
10690,165918534010690,Greece,Baby Food,1479736.44
10691,165918534010691,Bhutan,Office Supplies,2541331.36
10692,165918534010692,Trinidad and Tobago,Snacks,184161.6
10693,165918534010693,Cameroon,Snacks,605589.6
10694,165918534010694,Seychelles ,Fruits,4380.36
10695,165918534010695,Nigeria,Personal Care,566359.98
10696,165918534010696,Angola,Meat,2252690.13
10697,165918534010697,United Arab Emirates,Cosmetics,814479.69
10698,165918534010698,Samoa ,Cosmetics,443447.72
10699,165918534010699,Bhutan,Personal Care,279099.75
10700,165918534010700,Solomon Islands,Snacks,274683.36
10701,165918534010701,Ireland,Snacks,721445.76
10702,165918534010702,Singapore,Snacks,754867.68
10703,165918534010703,East Timor,Personal Care,280233.15
10704,165918534010704,China,Cereal,834994.3
10705,165918534010705,Norway,Cosmetics,1174978.46
10706,165918534010706,Angola,Meat,1507628.46
10707,165918534010707,Vanuatu,Clothes,192424.96
10708,165918534010708,Jordan,Meat,1612659.18
10709,165918534010709,South Africa,Fruits,66293.6
10710,165918534010710,North Korea,Office Supplies,3233228.64
10711,165918534010711,Nicaragua,Vegetables,137122.44
10712,165918534010712,Togo,Fruits,55.36
10713,165918534010713,South Korea,Office Supplies,4235902.24
10714,165918534010714,Burkina Faso,Snacks,889919.52
10715,165918534010715,Oman,Personal Care,491612.25
10716,165918534010716,United States of America,Household,4622865.46
10717,165918534010717,Luxembourg,Clothes,187873.28
10718,165918534010718,Federated States of Micronesia,Beverages,266082.3
10719,165918534010719,Israel,Household,1097044.82
10720,165918534010720,United States of America,Clothes,261954.56
10721,165918534010721,Finland,Household,3221783.94
10722,165918534010722,Albania,Beverages,291863.99
10723,165918534010723,East Timor,Snacks,715501.92
10724,165918534010724,Belgium,Beverages,306773.5
10725,165918534010725,Tunisia ,Cosmetics,1814343.7
